========================================
Neural Network Configuration
========================================
Chargement de 100 échantillons.
Input dimension: 2
Hidden dimension: 10
Output dimension: 2
Epochs: 20000
Training mode: Mini-batch (size=64)
========================================
Mini-batch training: batch_size=64, num_batches=2
Loss après epoch 6100: 0.153501
Loss après epoch 6200: 0.151388
Loss après epoch 6300: 0.149359
Loss après epoch 6400: 0.147388
Loss après epoch 6500: 0.145465
Loss après epoch 6600: 0.143613
Loss après epoch 6700: 0.141782
Loss après epoch 6800: 0.140013
Loss après epoch 6900: 0.138308
Loss après epoch 7000: 0.136642
Loss après epoch 7100: 0.135026
Loss après epoch 7200: 0.133452
Loss après epoch 7300: 0.131923
Loss après epoch 7400: 0.130447
Loss après epoch 7500: 0.129002
Loss après epoch 7600: 0.127598
Loss après epoch 7700: 0.126223
Loss après epoch 7800: 0.124884
Loss après epoch 7900: 0.123589
Loss après epoch 8000: 0.122346
Loss après epoch 8100: 0.121111
Loss après epoch 8200: 0.119923
Loss après epoch 8300: 0.118751
Loss après epoch 8400: 0.117623
Loss après epoch 8500: 0.116530
Loss après epoch 8600: 0.115461
Loss après epoch 8700: 0.114404
Loss après epoch 8800: 0.113394
Loss après epoch 8900: 0.112384
Loss après epoch 9000: 0.111409
Loss après epoch 9100: 0.110453
Loss après epoch 9200: 0.109537
Loss après epoch 9300: 0.108622
Loss après epoch 9400: 0.107738
Loss après epoch 9500: 0.106871
Loss après epoch 9600: 0.106023
Loss après epoch 9700: 0.105212
Loss après epoch 9800: 0.104392
Loss après epoch 9900: 0.103609
Loss après epoch 10000: 0.102869
Loss après epoch 10100: 0.102119
Loss après epoch 10200: 0.101356
Loss après epoch 10300: 0.100654
Loss après epoch 10400: 0.099930
Loss après epoch 10500: 0.099247
Loss après epoch 10600: 0.098560
Loss après epoch 10700: 0.097895
Loss après epoch 10800: 0.097248
Loss après epoch 10900: 0.096625
Loss après epoch 11000: 0.096002
Loss après epoch 11100: 0.095377
Loss après epoch 11200: 0.094780
Loss après epoch 11300: 0.094188
Loss après epoch 11400: 0.093615
Loss après epoch 11500: 0.093054
Loss après epoch 11600: 0.092495
Loss après epoch 11700: 0.091949
Loss après epoch 11800: 0.091417
Loss après epoch 11900: 0.090891
Loss après epoch 12000: 0.090384
Loss après epoch 12100: 0.089876
Loss après epoch 12200: 0.089384
Loss après epoch 12300: 0.088896
Loss après epoch 12400: 0.088432
Loss après epoch 12500: 0.087957
Loss après epoch 12600: 0.087498
Loss après epoch 12700: 0.087045
Loss après epoch 12800: 0.086602
Loss après epoch 12900: 0.086170
Loss après epoch 13000: 0.085745
Loss après epoch 13100: 0.085318
Loss après epoch 13200: 0.084914
Loss après epoch 13300: 0.084500
Loss après epoch 13400: 0.084095
Loss après epoch 13500: 0.083697
Loss après epoch 13600: 0.083302
Loss après epoch 13700: 0.082927
Loss après epoch 13800: 0.082541
Loss après epoch 13900: 0.082174
Loss après epoch 14000: 0.081809
Loss après epoch 14100: 0.081443
Loss après epoch 14200: 0.081093
Loss après epoch 14300: 0.080741
Loss après epoch 14400: 0.080400
Loss après epoch 14500: 0.080069
Loss après epoch 14600: 0.079727
Loss après epoch 14700: 0.079401
Loss après epoch 14800: 0.079078
Loss après epoch 14900: 0.078779
Loss après epoch 15000: 0.078451
Loss après epoch 15100: 0.078150
Loss après epoch 15200: 0.077843
Loss après epoch 15300: 0.077546
Loss après epoch 15400: 0.077248
Loss après epoch 15500: 0.076957
Loss après epoch 15600: 0.076667
Loss après epoch 15700: 0.076384
Loss après epoch 15800: 0.076109
Loss après epoch 15900: 0.075837
Loss après epoch 16000: 0.075568
Loss après epoch 16100: 0.075300
Loss après epoch 16200: 0.075034
Loss après epoch 16300: 0.074772
Loss après epoch 16400: 0.074518
Loss après epoch 16500: 0.074259
Loss après epoch 16600: 0.074035
Loss après epoch 16700: 0.073765
Loss après epoch 16800: 0.073535
Loss après epoch 16900: 0.073280
Loss après epoch 17000: 0.073045
Loss après epoch 17100: 0.072813
Loss après epoch 17200: 0.072579
Loss après epoch 17300: 0.072352
Loss après epoch 17400: 0.072125
Loss après epoch 17500: 0.071911
Loss après epoch 17600: 0.071692
Loss après epoch 17700: 0.071474
Loss après epoch 17800: 0.071259
Loss après epoch 17900: 0.071046
Loss après epoch 18000: 0.070835
Loss après epoch 18100: 0.070627
Loss après epoch 18200: 0.070431
Loss après epoch 18300: 0.070225
Loss après epoch 18400: 0.070025
Loss après epoch 18500: 0.069830
Loss après epoch 18600: 0.069636
Loss après epoch 18700: 0.069440
Loss après epoch 18800: 0.069266
Loss après epoch 18900: 0.069063
Loss après epoch 19000: 0.068877
Loss après epoch 19100: 0.068694
Loss après epoch 19200: 0.068512
Loss après epoch 19300: 0.068336
Loss après epoch 19400: 0.068157
Loss après epoch 19500: 0.068014
Loss après epoch 19600: 0.067798
Loss après epoch 19700: 0.067625
Loss après epoch 19800: 0.067455
Loss après epoch 19900: 0.067293
Poids sauvegardés dans W1.txt, b1.txt, W2.txt, b2.txt
========================================
Training completed!
========================================
